,Unnamed: 0,ID,EXPECTED_RESULT,EXPECTED_TEXT,IDEA,TYPE,PATH,UUID,AGE_RANGE,FIRST_LANGUAGE,GENDER,TRANSCRIPTION,TRANSCRIPTION_STRING,TRANS_CONFIDENCE
953,953,move_backward,1,move backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_move_backward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f6bf0>,the red wards,-10.131284987052652
954,954,backwardness,0,backwardness,7,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_backwardness.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f6c30>,the big road as,-19.22304943735257
955,955,right_hander,0,right-hander,4,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_right_hander.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f6c70>,ride and ,-20.01111458932745
956,956,go_forward,1,go forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_go_forward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f6cb0>,for much,-0.3479214525284675
957,957,drive_forward,1,drive forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_drive_forward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f6cf0>,he is forward,2.798887546795143
958,958,right,1,right,5,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_right.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f6d30>,right,-14.534974717820116
959,959,wright,0,wright,2,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_wright.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f6d70>,the right,-10.068924819810888
960,960,manufactured,0,manufactured,8,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_manufactured.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f6db0>,manufactures,-10.08298279487721
961,961,go_back,1,go back,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_go_back.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f6df0>,well be,-16.497245878652436
962,962,turn_left,1,turn left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_turn_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f6e30>,she left,-8.708455001551087
963,963,drive_left,1,drive left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_drive_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f6e70>,dry toast,-8.650176749981345
964,964,drawback,0,drawback,1,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_drawback.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f6eb0>,draw the,-18.348645456217824
965,965,right_left,0,right left,0,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_right_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f6ef0>,the ride he left,-21.38586385178312
966,966,stop,1,stop,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_stop.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f6f30>,the,-15.560069030387943
967,967,write,0,write,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_write.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f6f70>,rice,-15.883796540904058
968,968,grith,0,girth,1,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_grith.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f6fb0>,but,-13.76529762942176
969,969,forwardness,0,forwardness,7,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_forwardness.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f7070>,forward ,-8.764485983738155
970,970,bad_word,0,bad word,9,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_bad_word.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f70b0>,the more,-5.328930741673723
971,971,scan_right,0,scan right,7,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_scan_right.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f70f0>,centuries,-8.200726510796887
972,972,turn_right,0,turn right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_turn_right.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f7130>,gerrit,-2.1023941283670737
973,973,scan_left,0,scan left,7,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_scan_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f7170>,i left,-10.88278967632985
974,974,go_away,1,go away,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_go_away.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f71b0>,the ,-13.650156444175785
975,975,drive_right,1,drive right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_drive_right.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f71f0>,granet bright,-18.377407267983422
976,976,straightforward,0,straightforward,7,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_straightforward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f7230>,straight forward,-12.391676364392545
977,977,fright,0,fright,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_fright.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f7270>,try,-14.620174777715341
978,978,don_t_go_left,0,don't go left,6,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_don_t_go_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f72b0>,the don't you go left,-34.392325255914045
979,979,do_a_barrel_roll,1,do a barrel roll,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_do_a_barrel_roll.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f72f0>,do rebel,-7.266931878571782
980,980,theft,0,theft,8,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_theft.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f7330>,the,-13.844452327354496
981,981,go_backward,1,go backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_go_backward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f7370>,go back most,-15.62394670325456
982,982,drive_backward,1,drive backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_drive_backward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f73b0>,dry bed,-5.9025322255651105
983,983,go_right,1,go right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_go_right.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f73f0>,go right,-14.420627141702532
984,984,go_on,1,go on,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_go_on.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f7430>,go on,-14.617499432421539
985,985,rightmost,0,rightmost,4,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_rightmost.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f7470>,riding boast,-21.111420171308048
986,986,leftmost,0,leftmost,4,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_leftmost.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f74b0>,this most,-16.99769705343981
987,987,backward,1,backward,5,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_backward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f74f0>,they rode,-8.006325634537987
988,988,don_t_go_forward,0,don't go forward,6,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_don_t_go_forward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f7530>,though you for but,-24.632394353734078
989,989,forward,1,forward,5,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_forward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f7570>,four large,-17.402342798062236
990,990,your_word,0,your word,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_your_word.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f75b0>,your words,-15.375455160366673
991,991,don_t_go_backward,0,don't go backward,6,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_don_t_go_backward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f75f0>,i do girl big part,-26.874864099453333
992,992,don_t_go_right,0,don't go right,6,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_don_t_go_right.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f7630>,the one girl right,-23.737908296004022
993,993,left,1,left,5,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f7670>,the last,-10.76990325545357
994,994,byte,0,byte,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_byte.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f76b0>,i,-11.199306049879457
995,995,right_away,0,right away,7,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_right_away.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f76f0>,brigade,-2.9566768430538524
996,996,air_fright,0,air fright,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_air_fright.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f7730>,i retract,-0.25675227825740876
997,997,felt,0,felt,1,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_felt.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f7770>,she ,-15.94484030051781
998,998,move_forward,1,move forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15/21e7411c-2673-4f24-9d36-f3b7033ac6aa_2020-08-30_10-34-15_move_forward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f77b0>,move for the use,-29.06139499251612
999,999,go_back,1,go back,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/ff672cbd-bead-4210-948b-6eea5455b1b5_2020-08-20_22-04-38/ff672cbd-bead-4210-948b-6eea5455b1b5_2020-08-20_22-04-38_go_back.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f77f0>,go pick,-18.230647756279907
1000,1000,go_away,1,go away,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_go_away.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f7830>,the way,-17.060835826795433
1001,1001,do_a_barrel_roll,1,do a barrel roll,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_do_a_barrel_roll.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f7870>,do a barrel roll,-31.091117359857307
1002,1002,drive_forward,1,drive forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_drive_forward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f78b0>,drive forward,-17.68469813613666
1003,1003,drive_ahead,0,drive ahead,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_drive_ahead.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f78f0>,dry he had,-24.707943630059347
1004,1004,right_away,0,right away,7,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_right_away.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f7930>,ride away,-14.124481942319026
1005,1005,left_hander,0,left-hander,4,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_left_hander.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f7970>,this tender,-13.367175498952363
1006,1006,backward,1,backward,5,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56/9d1fd6df-a64a-4de8-b180-084dba969e01_2020-08-19_22-27-56_backward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852f79b0>,backward,-10.000903321615063
